input_row_key,Applications_of_AI_id,input_company_name,input_main_country_code,input_main_country,input_main_region,input_main_city,input_main_postcode,input_main_street,input_main_street_number,company_name,company_name_source,company_legal_names,company_commercial_names,main_country_code,main_country,country_source,main_region,main_postcode,main_street,main_city,city_source,primary_email,email_source,primary_phone,phone_source,short_description,description_source,year_founded,year_founded_source,employee_count,employee_count_source,generated_description,generated_business_tags,long_description,business_tags,main_business_category,main_industry,main_sector,company_type,revenue,website_url,website_domain,website_tld,website_language_code,linkedin_url,facebook_url,twitter_url,instagram_url,youtube_url,naics_2022_primary_code,naics_2022_primary_label,naics_2022_secondary_codes,naics_2022_secondary_labels,sic_codes,sic_labels,nace_rev2_codes,nace_rev2_labels,isic_v4_codes,isic_v4_labels,country_validation_verdict,country_validation_confidence,country_validation_method,country_validation_action,source_enrichment_file
53,00b50714-f6da-11ec-9d7f-39ca3a931ffd,Atea A/S,DK,Denmark,Capital Region Of Denmark,Ballerup,2750,Lautrupvang,6,Atea World,original,,Atea World | Atea,GB,United Kingdom,original,England,NG12 4AR,The Paddocks,Nottingham,original,contact@atea.world,original,4.47312E+11,original,"We invite you to explore our store, where every toy has a story to tell, and every purchase supports the world of handmade craftsmanship.",original,,missing,15,original,"Atea World is a company dedicated to providing handmade children's toys. They emphasize the power of play and the enchantment of artisanal craftsmanship, offering a range of toys that spark creativity and curiosity. Each item is carefully crafted by skilled artisans, using natural, child-friendly materials. Atea World is committed to quality, safety, and sustainability, ensuring that their toys meet the highest standards. They cater to diverse interests and developmental stages, from educational toys to imaginative playthings. The company aims to bring joy, wonder, and creativity into the lives of children through their handmade toys.",Plush Companions | Educational Toys | E-commerce | Handmade Toys | Retail | Imaginative Playthings | Wooden Puzzles,"We are dedicated to kindling the spark of imagination and fostering joy in the hearts of children through the magic of artisanal craftsmanship. At our store, we believe in the power of play and the enchantment of handmade treasures. Every toy we offer is lovingly crafted by skilled artisans who pour their creativity into each piece. Our journey began with a simple yet profound desire—to bring back the charm of traditional, handcrafted toys that inspire wonder and curiosity. Each toy we curate is not just an object; it's a gateway to a world of possibilities. We take pride in our commitment to quality, safety, and sustainability. That's why we are dedicated to providing a range of toys that cater to diverse interests and developmental stages. From educational toys that encourage learning to imaginative playthings that transport children to far-off adventures, our selection is as diverse as the young minds we aim to inspire. We are more than just a store; we are a community of parents, artisans, and toy enthusiasts who share a common vision—to bring joy, wonder, and creativity into the lives of children.",The Power Of Play | Explore Learning | Wooden Puzzle | Educational Toys,Toys & Games Stores,"Party, Toys & Games",Toys & Sporting Goods,Private,2627359,https://atea.world/,atea.world,world,en,,,,,,339930,"Doll, Toy, and Game Manufacturing",,,3942 | 3069 | 3944 | 3999,"Dolls and Stuffed Toys | Fabricated Rubber Products, NEC (rubber toys, except dolls) | Games, Toys, and Children's Vehicles, Except Dolls and Bicycles (except metal tricycles) | Manufacturing Industries, NEC (embroidery kits)",26.4 | 32.3 | 32.4 | 30.92,Manufacture of consumer electronics | Manufacture of sports goods | Manufacture of games and toys | Manufacture of bicycles and invalid carriages,2640 | 3092 | 3230 | 3240,Manufacture of consumer electronics | Manufacture of bicycles and invalid carriages | Manufacture of sports goods | Manufacture of games and toys,insufficient_data,0.0,,NO_ACTION,data_enriched.csv
53,04a967b1-71d0-11ec-9042-212529345005,Atea A/S,DK,Denmark,Capital Region Of Denmark,Ballerup,2750,Lautrupvang,6,A.T.E.A. sprl,original,A.T.E.A. sprl,,BE,Belgium,original,,,,,missing,info@elec-atea.be,original,2007 - 2026,final,"Nous vous proposons les services suivants : - Installations électriques neuves - Dépannages, rénovations, extensions d'installations existantes - Mise en conformité des installations - Projets d'éclairage (LED) - Vidéophonie et parlophonie - Domotique NIKO et BTICINO - Chauffage électrique - Réseaux informatiques - Câblages : - Alarme - Détection intrusion - Détection incendie - Vente de matériel électrique - Panneaux solaires - Borne de recharge.",final,2004,original,15,original,"A.T.E.A. sprl is a general electrical company based in Namur, Belgium. The company provides a range of electrical services including new installations, repairs, renovations, and extensions of existing systems. They also offer compliance services, lighting projects with LED technology, video and intercom systems, home automation solutions, electric heating, computer networks, and various types of cabling. Additionally, A.T.E.A. sprl sells electrical equipment, solar panels, and charging stations.",Home Automation | Troubleshooting Services | Alarm Systems | Video Intercom | Intrusion Detection Systems | Compliance Installations for Lighting Projects Services | Electric Heating Systems | Wiring Solutions | Electrical Installations | Fire Detection Systems | Computer Networks,"Pour tous vos travaux d'électricité, un dépannage, un conseil. Installés à Namur (Belgrade), nous sommes actifs partout en Belgique depuis 2004. Nous vous proposons les services suivants : - Installations électriques neuves - Dépannages, rénovations, extensions d'installations existantes - Mise en conformité des installations - Projets d'éclairage (LED) - Vidéophonie et parlophonie - Domotique NIKO et BTICINO - Chauffage électrique - Réseaux informatiques - Câblages : - Alarme - Détection intrusion - Détection incendie - Vente de matériel électrique - Panneaux solaires - Borne de recharge.",,Electrical & Wiring Contractors,Finishing Contractors,Construction,Private,2148885,https://elec-atea.be/,elec-atea.be,be,fr,,,,,,238210,Electrical Contractors and Other Wiring Installation Contractors,,,1731 | 1711,"Electrical Work (electrical work except burglar and fire alarm installation) | Plumbing, Heating, and Air-Conditioning (environmental control installation contractors)",43.21,Electrical installation,4321,Electrical installation,CONFLICT_UNCERTAIN,0.67,language,REVIEW,data_enriched.csv
53,431d0020-93e5-11eb-be5a-4f810ab55f2e,Atea A/S,DK,Denmark,Capital Region Of Denmark,Ballerup,2750,Lautrupvang,6,Atea Danmark,original,Atea ASA. | Atea Finans A/S.,Atea Danmark | Atea Aalborg,DK,Denmark,validation,Capital Region Of Denmark,2750,Lautrupvang,Ballerup,original,License@Atea.dk,final,7025 2550,final,"Vi lever i en verden, hvor mennesker har adgang til al kommunikation, information og hinanden.",final,1968,original,1400,original,"Atea Danmark, legally known as Atea A/S., based in Ballerup, Capital Region of Denmark, specializes in providing Microsoft Windows products and related IT solutions for business customers. The company offers a wide range of Microsoft Windows editions, including Datacenter, Pro, and Standard, catering to various business needs. Additionally, Atea provides services such as No Isolation, which focuses on environmental IT solutions. The company also features a selection of Microsoft Office applications and other office software packages.",Audio/visual Consulting Services | Computer Repair Services | Software Development Services | Computer Consulting Services | Computer Security Service Provider | Corporate Office Services | Mobile Phone Repair Services | Electric Service Provider | E-commerce Platform | IT Services | Software Packages | Support Services | Electrical Services | Management Consulting Services | Hardware Retailer Services | Computer Science and Technology Consulting | Microsoft Products Retailer | Custom Programming Services | Antimicrobial Solutions | Programs For Mac | ISO 1461 Certification | Software Development and Implementation of Software | Spares & Parts | IT Solutions Provider | Security Services | Tailored IT Solutions | Software Solutions Provider | Data Center Solutions | Software Solutions for Financial Institutions | Windows,"Atea er meget mere end leverandør af it-produkter. Atea leverer viden til at løse hverdagens udfordringer. Atea giver svar på svære spørgsmål og råd til vækst. Ateai deler de lette løsninger, der får arbejdsdagen til at glide. Og Atea deler bord med de dygtigste beslutningstagere, når den strategiske it-kurs skal sættes. Atea har et omfattende udbud af produkter og løsninger og hjælper dig med hele paletten – fra design, udvikling og produktforbedring, til funktion og vedligehold. Ved at skabe en it-infrastruktur i verdensklasse, er Atea med til at danne fundamentet for et mere innovativt Danmark.",Cloud And Data Center | Managed Servers | IT Infrastructure | Software & Licencing | Outsourcing And IT | Digital Workplace | IT Operations | Backup Servers | Hardware And Software | It Service Desk,Hosting & Cloud Infrastructure Providers,Telecommunication Services,IT&C Services,Private,14100000,http://www.atea.dk/,atea.dk,dk,da,http://www.linkedin.com/company/atea-danmark,https://www.facebook.com/ateadanmark/,https://twitter.com/AteaDanmark,https://www.instagram.com/ateadanmark/,https://www.youtube.com/user/AteaDK/,518210,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",,,7374 | 7379 | 7389,"Computer Processing and Data Preparation and Processing Services | Computer Related Services, NEC (disk conversion services) | Business Services, NEC (microfilm services)",74.2 | 63.11,"Photographic activities | Data processing, hosting and related activities",6311 | 7420,"Data processing, hosting and related activities | Photographic activities",CONFIRMED,0.94,tld,KEEP,data_enriched.csv
53,bd9dbeb0-ce0a-11ed-a666-1d0889fbeaae,Atea A/S,DK,Denmark,Capital Region Of Denmark,Ballerup,2750,Lautrupvang,6,Atea Anlæg ApS.,original,Atea Anlæg ApS.,,DK,Denmark,validation,Region Zealand,4140,Lindevej,Køge Municipality,original,ateaanlag@outlook.dk,final,4541191043,original,"Vi går til alle vores opgaver med en stor faglig stolthed, og vi har leveret en lang række succesfulde projekter-både små og store.",original,,missing,3,original,"Atea Anlaeg, legally known as Atea Anlaeg ApS., is a company based in Køge Municipality, Region Zealand, specializing in landscaping and paving services. Established in 2020, the company offers a range of services including landscaping, paving driveways and terraces, garden maintenance, earth and concrete work, garage and carport construction, and drainage. Atea Anlaeg ApS serves various locations including Copenhagen, Køge, Ringsted, and the entire region of Sjælland. The company prides itself on delivering professional and successful projects, both small and large.",Driveway and Terrace Installation Services | Landscaping Services | Garage and Carport Construction Services | Soil and Concrete Work Services,"Skal du have anlagt en ny have, etableret en ny terrasse eller indkørsel-eller har du en anlægs- eller brolægningsopgave, som du skal bruge professionel hjælp til. Vi går til alle vores opgaver med en stor faglig stolthed, og vi har leveret en lang række succesfulde projekter-både små og store. Har du brug for et tilbud eller information om vores virksomhed. Vi løser vores kunders projekter med et professionelt resultat hver gang.",Garages & Carports,Landscaping & Lawn Services,Architecture & Planning,Architecture & Engineering Services,Private,372603,https://ateaanlaeg.dk/,ateaanlaeg.dk,dk,da,,,,,,561730,Landscaping Services,,,0783 | 0782,Ornamental Shrub and Tree Services | Lawn and Garden Services,81.3,Landscape service activities,8130,Landscape care and maintenance service activities,CONFIRMED,1.0,tld,KEEP,data_enriched.csv
53,0c229943-93e5-11eb-919a-b3f9a5ad205c,Atea A/S,DK,Denmark,Capital Region Of Denmark,Ballerup,2750,Lautrupvang,6,Atea Transport,original,Atea Transport ApS.,Atea Transport,DK,Denmark,validation,North Denmark Region,9550,Klostermarken,Mariagerfjord Municipality,original,atea@ateatransport.dk,final,4540807380,final,"Atea Transport ApS – Walking Floor, Cargo Floor Randers, Cargo Floor, Transport Randers, Vognmand Randers",original,,missing,75,original,"Atea Transport, legally known as Atea Transport ApS., based in Mariagerfjord Municipality, North Denmark Region, specializes in transport services including walking floor and bulk transportation. The company operates approximately 40 vehicles, catering to both national and export routes. Atea Transport is known for its expertise in handling loose goods such as wood, bulk materials, and recyclables. The company emphasizes flexibility, timely delivery, competitive pricing, and environmentally friendly practices, particularly through its use of walking floor trailers.",Walking Floor Trailers | Recycled Wood Transportation Services | Logistics Services | General Freight Trucking | Transportation Services | Friendly Drivers | On-time Delivery | Green Driving in Blue | Freight Forwarding Services | Distribution Services for Loose Goods | Competition Skilled Service,"Vi har omkring 40 biler, der både kører nationalt og eksport. Specialister i Walking Floor samt kørsel af BULK, genbrugstræ og andet løst gods.",,Trucking and Logistics,Freight Transport,Transport & Warehousing,Private,19587840,https://ateatransport.dk/,ateatransport.dk,dk,da,http://www.linkedin.com/company/atea-transport-aps,,,,,484230,"Specialized Freight (except Used Goods) Trucking, Long-Distance",,,4213,"Trucking, Except Local (specialized freight)",49.41 | 49.42,Freight transport by road | Removal services,4923,Freight transport by road,CONFIRMED,0.92,tld,KEEP,data_enriched.csv
530,38d7e7e8-f600-11ed-a779-ff7d544bbf36,Textilia Group A/S,DK,Denmark,Capital Region Of Denmark,Egedal Municipality,2765,Kongebakken,1,Textilia Group A S Skovlunde - Restauration & Catering,original,,Textilia Group A S Skovlunde - Restauration & Catering,DK,Denmark,original,Capital Region Of Denmark,2740,Meterbuen,Ballerup,original,,missing,4539621011,original,"Textilia Group A S Skovlunde - Restauration & Catering is a dry cleaner services company based in Ballerup, Denmark.",original,,missing,,missing,"Textilia Group A/S Skovlunde - Restauration & Catering is a company based in Ballerup Municipality, Denmark. It operates within the categories of laundry services and work clothes stores.",Catering Services | Laundry and Dry Cleaning Services,,,Dry Cleaners,Cleaning services,Other Professional Services,Private,,,,,,,,,,,812320,Drycleaning and Laundry Services (except Coin-Operated),,,7212 | 7211 | 7216 | 7219 | 7251 | 7389,"Garment Pressing, and Agents for Laundries and Drycleaners | Power Laundries, Family and Commercial | Drycleaning Plants, Except Rug Cleaning | Laundry and Garment Services, NEC (except diaper service and clothing alteration and repair) | Shoe Repair Shops and Shoeshine Parlors (hatcleaning and blocking shops) | Business Services, NEC (apparel pressing service for the trade)",96.01,Washing and (dry-)cleaning of textile and fur products,9601,Washing and (dry-) cleaning of textile and fur products,insufficient_data,0.0,,NO_ACTION,data_enriched.csv
530,ff3f88f5-f841-11ed-8395-a741478d275d,Textilia Group A/S,DK,Denmark,Capital Region Of Denmark,Egedal Municipality,2765,Kongebakken,1,Textilia Group A S Lyngby,original,,Textilia Group A S Lyngby,DK,Denmark,original,Capital Region Of Denmark,2800,Nørgaardsvej,Kongens Lyngby,original,,missing,4545884711,original,"Textilia Group A S Lyngby is a dry cleaner services company based in Kongens Lyngby, Denmark.",original,,missing,,missing,"Textilia Group A/S Lyngby is a company based in Lyngby-Taarbæk Municipality, Denmark. It operates in the laundry service and work clothes store sectors.",Laundry and Dry Cleaning Services | Work Clothes Store Services | Retail,,,Dry Cleaners,Cleaning services,Other Professional Services,Private,,,,,,,,,,,812320,Drycleaning and Laundry Services (except Coin-Operated),,,7212 | 7211 | 7216 | 7219 | 7251 | 7389,"Garment Pressing, and Agents for Laundries and Drycleaners | Power Laundries, Family and Commercial | Drycleaning Plants, Except Rug Cleaning | Laundry and Garment Services, NEC (except diaper service and clothing alteration and repair) | Shoe Repair Shops and Shoeshine Parlors (hatcleaning and blocking shops) | Business Services, NEC (apparel pressing service for the trade)",96.01,Washing and (dry-)cleaning of textile and fur products,9601,Washing and (dry-) cleaning of textile and fur products,insufficient_data,0.0,,NO_ACTION,data_enriched.csv
530,283703ab-93e5-11eb-aa66-9b8d95e2171b,Textilia Group A/S,DK,Denmark,Capital Region Of Denmark,Egedal Municipality,2765,Kongebakken,1,Textilia,original,Textilia Group A/S.,Textilia | HK Textilia Sverige | Textilia Group | Textilia Sverige,SE,Sweden,validation,Örebro County,702 32,Idrottsvägen,Örebro,final,kundtjanst.ostersund@textilia.se,original,+4677-121 23 00,final,"Hållbar textilservice för dig med höga krav på service, kvalitet och hygien.",final,2005,original,80,original,"Textilia, legally known as Textilia Group A/S., based in Vejen, Region of Southern Denmark, provides tailored laundry and textile services to meet the demands of sustainability, quality, and hygiene. The company offers a wide range of services including laundry, maintenance, and upcycling of textiles. Textilia serves various sectors such as healthcare, hospitality, food production, and the restaurant industry, providing specialized solutions to ensure clean and hygienic linens and textiles. The company is committed to sustainability, aiming to reduce CO2 emissions and promote responsible consumption and production.",Entrance Matting | Work Clothing | Laundry and Textile Solutions | Dental and Medical Textile Manufacturing | Textile Design Services | Hygiene Services | Bed Linen | Workwear | Production Facilities | Textural Manufacturing for Caregivers | Quilted Pillows | Drying Pads | Water Dispenser Series | Work Shoes | Care and Clinic Clothing | Cleanroom Textiles | Chef and Waiter Clothes | Rental and Sale of Textile Products | Textiles for Restaurants | Kitchen Towels and Drying Cloth Sets | Eye Protection Glasses Goggles | Textures for Hotels | Textiles for Military Personnel | Textile Rental Services | Textile Manufacturing | Tablecloths & Napkins,"Välkommen till Tvättjänst. Tvättjänst är ett tvätteri med modern maskinpark och ca 45 anställda som levererar tvättjänster inom hela storstockholmsområdet. Vi tvättar, hyr ut och säljer bordslinne, bäddlinne, frotté, entrémattor och arbetskläder. Vi vänder oss främst till företag inom restaurang & kök, hotell, spa, industri och vårdsektorn.",The Global Goals | Responsible Consumption | Fastfood | Switch Shut Off,Dry Cleaners,Cleaning services,Other Professional Services,Private,75000000,https://textilia.se/,textilia.se,se,sv,https://www.linkedin.com/company/textilia-sverige,https://www.facebook.com/textiliasverige/,,https://www.instagram.com/textiliasverige/,https://www.youtube.com/channel/UCNf-Dgwt6b0x1OSqjpWu7Iw,812331,Linen Supply,,,7219 | 7213,"Laundry and Garment Services, NEC (diaper service) | Linen Supply",96.01,Washing and (dry-)cleaning of textile and fur products,9601,Washing and (dry-) cleaning of textile and fur products,CONFIRMED,0.81,tld,KEEP,data_enriched.csv
530,82f1b671-106e-11ee-96a3-3bc9ea359402,Textilia Group A/S,DK,Denmark,Capital Region Of Denmark,Egedal Municipality,2765,Kongebakken,1,Textilia,original,Textilia Group A/S.,Textilia | Textilia Danmark | Textilia Group,DK,Denmark,validation,Capital Region Of Denmark,2740,Meterbuen,Ballerup,original,cta-form@2x.png.webp,final,4586980396,original,"Servicevirksomhed med fokus på, at udvikle konkurrencedygtige og værdiskabende totalløsninger via rådgivning og samarbejder partnere.",final,1958,original,150,original,"Textilia Group A/S Kolding is a company based in Kolding, Denmark, operating within the laundry service industry.",Laundry and Dry Cleaning Services | Linenvelopes | Laundry Service | Laundering Cabinets | Rental Services | Clothing Stores | Environmental Services | Reflecting with Checks | Workwear & Healthcare | Safety Shoe | Washroom Products | Industry | Wellness Solutions | Certified Laundry Services | Linen Services | Hand Wiping Machines | Linen for Clinics | Linings | Water Dispenser Series | ISO 14001 Environmental Certification | Waistcoats and Kitchen Towels | Wheelchair Accessible Parking Lot | Total Textile Solution | Textile Rental Services | Bed Linens and Duvets | Tablecloths & Napkins,"Som markedsledende servicevirksomhed inden for tekstil totalløsninger, støtter vi jer med specialiseret rådgivning, innovative løsninger og pålidelig service. Med os som leverandør har I mulighed for at samle en lang række serviceydelser ét sted. I får en samarbejdspartner med stor specialviden om de behov, den sikkerhed og de krav, forskellige brancher stiller. Vi skræddersyr en løsning nøjagtig til jeres behov, hvor I får det præcist, som I ønsker. Som total tekstilleverandør tilbyder vi følgende serviceydelser:• Beklædning og sko• Linned• Dækketøj• Måtter• Hygiejne• Værnemidler• Beklædningsskabe • TexMatic• Viima Rengøringssystem
MILJØHENSYN MED HOLDNING118 millioner stykker vasketøj cirkulerer årligt gennem vores vaskerier, og vi har en million leverancer i Danmark pr. år. Vask og logistik er i sagens natur miljøbelastende, og derfor bærer vi hos Texilia et særligt ansvar. Der er både holdning og handling bag miljøhensyn, og vores forretningsgrundlag bygger på genbrug af tekstiler. Vi tager ansvaret meget seriøst, og undersøger hele tiden nye veje for forbedringer. For hvert år falder vores energiforbrug på trods af øget produktion, fordi vi optimerer på vand- og energiforbrug samt logistik. Alle vores afdelinger er miljøcertificerede efter ISO 14001.",Apparel And Footwear | Delivery & Pickup | Hotel Restaurants,Dry Cleaners,Cleaning services,Other Professional Services,Private,14575085,http://textilia.dk/,textilia.dk,dk,da,https://www.linkedin.com/company/textilia-danmark,https://www.facebook.com/TextiliaDanmark/,,https://www.instagram.com/textilia.dk/,https://www.youtube.com/user/DFDVASK,812331,Linen Supply,,,7219 | 7213,"Laundry and Garment Services, NEC (diaper service) | Linen Supply",96.01,Washing and (dry-)cleaning of textile and fur products,9601,Washing and (dry-) cleaning of textile and fur products,PARTIAL_CONFIRMED,0.61,tld,KEEP,data_enriched.csv
530,0496e520-aa7b-11ec-9559-397aae4e992e,Textilia Group A/S,DK,Denmark,Capital Region Of Denmark,Egedal Municipality,2765,Kongebakken,1,Textilia,original,,Textilia | Textilia Queen of curtains,NL,Netherlands,validation,South Holland,3311 EP,Voorstraat,Dordrecht,original,info@textilia-dordrecht.nl,original,31786136423,original,Vervolgens zoeken wij passende items hierbij en presenteren deze bij u thuis.,original,,missing,15,original,"The Textilia Queen of Curtains is a curtain store located in Dordrecht, South Holland, Netherlands.",Electronics Recyclable Materials | Glass Recycler | Curtains Manufacturer | Clothing Recycler | Light Bulb Recybler | Manufacturing | Unisex Bathroom | Indoor Sun Protection Manufacturer | Repair Services | Curtain Store | Recycled Batteries | Retail | Wheelchair Accessible Parking Lot | Transgender Space | Furniture Fabrics Manufacturer | Assembly and Service | Carpet Manufacturer | In-store Pickup,"Wij zijn gespecialiseerd in gordijnen. Textilia bestaat al 68 jaar in Dordrecht. Vervolgens zoeken wij passende items hierbij en presenteren deze bij u thuis. Samen bekijken we wat mooi is voor uw interieur, wat functioneel is en waar u jaren plezier van zult hebben.",,"Blinds, Curtains & Draperies",Home Fabrics & Accessories,Home Products,Private,2679706,https://www.textilia-dordrecht.nl/,textilia-dordrecht.nl,nl,nl,,https://www.facebook.com/textiliaDordrecht/,,,,449122,Window Treatment Retailers,,,5431 | 5714 | 5719 | 5961 | 5961 | 5961 | 5142 | 5411 | 5421 | 5963,"Fruit and Vegetable Markets (temporary fruit and vegetable stands) | Drapery, Curtain, and Upholstery Stores (drapery and curtain stores except primarily custom) | Miscellaneous Homefurnishings Stores (blinds and shades) | Catalog and Mail-Order Houses (electronic shopping web sites) | Catalog and Mail-Order Houses (electronic auctions) | Catalog and Mail-Order Houses (mail-order houses) | Packaged Frozen Foods (frozen food sold via retail method) | Grocery Stores (frozen food and freezer plan providers) | Meat and Fish (Seafood) Markets, Including Freezer Provisioners (freezer provisioners) | Direct Selling Establishments (except mobile food services and food wagons)",47.99 | 95.24 | 47.89 | 47.53 | 47.91,"Other retail sale not in stores, stalls or markets | Repair of furniture and home furnishings | Retail sale via stalls and markets of other goods | Retail sale of carpets, rugs, wall and floor coverings in specialised stores | Retail sale via mail order houses or via Internet",4789 | 4753 | 4791 | 4799 | 9524,"Retail sale via stalls and markets of other goods | Retail sale of carpets, rugs, wall and floor coverings in specialized stores | Retail sale via mail order houses or via Internet | Other retail sale not in stores, stalls or markets | Repair of furniture and home furnishings",CONFIRMED,0.8,tld,KEEP,data_enriched.csv
531,1f953610-1124-11ec-9999-f78a0b25dddc,Thailife Insurance Public Company Limited,TH,Thailand,Bangkok,Bangkok,10400,Ratchadaphisek Road,1,Vatcharakon Kalapakdee,original,Thai Life Insurance Public Co. Ltd.,Vatcharakon Kalapakdee,TH,Thailand,original,Bangkok,10210,Chang Akat Uthit Road,Don Mueang District,original,vatcharakon.k@gmail.com,original,,missing,I intended to learn and find something new to improve my skills and planning on making cutting-edge system development including finding chances on learning new coding languages which are popular nowadays.,original,,missing,1,original,"The company is a software development firm that specializes in creating software using Java (GUI) and config/modify software, API WebService development using Spring Boot, NextJs, and NodeJs, as well as web development using PHP, ReactJs, HTML, CSS, and JavaScript. They also offer artificial intelligence services using Python, including face recognition and object detection. The company aims to continuously improve their skills and stay up-to-date with the latest coding languages.",Software Development Services | Web Services Apis Development | Systems Development | Java GUI Development Services,I intended to learn and find something new to improve my skills and planning on making cutting-edge system development including finding chances on learning new coding languages which are popular nowadays. I sought for moments of opening myself up to acquire more ideas to adapt into the system I'm currently developing and make it better.,Systems Development | Spring Boot | Artificial Intelligence | Programming Languages | Html & Css | Object Detection | Face Recognition,Software Development Services,Software & IT Services,IT&C Services,Private,20127,https://www.kornklpd.com/,kornklpd.com,com,en,,,https://twitter.com/kornklpd,,,541511,Custom Computer Programming Services,,,7371,Computer Programming Services,62.01,Computer programming activities,6201,Computer programming activities,insufficient_data,0.0,,NO_ACTION,data_enriched.csv
531,00995b9c-fefe-11ee-bb4b-d1ece1dfbd17,Thailife Insurance Public Company Limited,TH,Thailand,Bangkok,Bangkok,10400,Ratchadaphisek Road,1,Thai Life Insurance Public Company Limited Khanom Branch,original,,Thai Life Insurance Public Company Limited Khanom Branch,TH,Thailand,original,Nakhon Si Thammarat Province,80210,4014,Nakhon Si Thammarat,original,,missing,6675529398,original,"Thai Life Insurance Public Company Limited Khanom Branch is an insurance agent, carrier or broker based in Nakhon Si Thammarat, Thailand.",original,,missing,,missing,"บริษัท ไทยประกันชีวิต จำกัด (มหาชน) สาขา ขนอม is an insurance company based in Nakhon Si Thammarat, Thailand.",Life Insurance Carriers | Insurance Company,,,"Insurance - Agents, Carriers & Brokers",Insurance,Finance & Insurance,Private,,,,,,,,,,,524210,Insurance Agencies and Brokerages,,,6411,"Insurance Agents, Brokers, and Service (insurance agents and brokers)",66.22,Activities of insurance agents and brokers,6622,Activities of insurance agents and brokers,insufficient_data,0.0,,NO_ACTION,data_enriched.csv
531,3bb78996-93e5-11eb-8859-29e7c34dee35,Thailife Insurance Public Company Limited,TH,Thailand,Bangkok,Bangkok,10400,Ratchadaphisek Road,1,Thai Life in Germany,original,Thai Life Insurance Public Company Limited,Thai Life in Germany | Thai Life shop in Germany,GB,United Kingdom,enrichment,Surin Province,32140,,Prasat,original,thailifeingermany@hotmail.com,final,087 909 49 90,final,"Thai Life in Germany is an insurance agent, carrier or broker based in Prasat, Thailand.",final,,missing,,missing,"Thai Life in Germany is a company based in Germany that offers a range of services including insurance, translation, copy services, laminated card services, and a supermarket. The company provides various insurance plans such as senior savings plans, welfare creation plans, future savings plans, personal accident insurance plans, retirement savings plans, and education fund insurance plans. Additionally, Thai Life in Germany offers personal health insurance, group health insurance, travel health insurance, and various family income protection plans.",Office & Supplies | Laminated Cards | Household Items | Grocery Store | Healthy Journeys | Food Items | Cancer Safety | Translation Services | Family Income Plan | Recycled Batteries | Ink Cartridge | Employee Health | Insurance Services | Travel Insurance | Youth Products | Light Bulb Recycler | Copy Shop Services | Cosmetic Products | Maxi Healthy,,,"Insurance - Agents, Carriers & Brokers",Insurance,Finance & Insurance,Private,,https://thailifeingermany.com/,thailifeingermany.com,com,en,,https://www.facebook.com/pages/ThaiLifeinGermanyCom/138524959620749/,,,https://www.youtube.com/user/ThaiLifeinGermany,524113,Direct Life Insurance Carriers,,,6321 | 6311,Accident and Health Insurance (disability insurers-direct) | Life Insurance (life insurers-direct),65.11,Life insurance,6511,Life insurance,PARTIAL_CONFIRMED,0.5,page_text_country,KEEP,data_enriched.csv
531,22d880ae-93e5-11eb-8e19-198fb02d6f96,Thailife Insurance Public Company Limited,TH,Thailand,Bangkok,Bangkok,10400,Ratchadaphisek Road,1,Thai Life Insurance,original,,Thai Life Insurance | Thai Life,TH,Thailand,validation,Bangkok,10400,Soi Ratchadaphisek 19,Bangkok,original,investor.relations@thailife.com,original,6622470247,original,Thai Life Insurance Plc is first life insurance Company built by Thai people intended to provide financial security and stability for Thai families which was established over 75 years ago.,original,1942,original,45000,original,"Thai Life Insurance Public Co. Ltd, also known as Thai Life Insurance, is the first Thai insurance company and the first established Thai insurance provider. Founded in 1942 and headquartered in Bangkok, Thailand, it was one of the largest insurance companies in the country. Today, it operates as a financial services group in Thailand under the slogan ""Thai Insurance. Life, With You.""",Group Insurance Solutions | Savings Insurance Plans | Whole Life Insurance | Insurance Financial Services | Endowment Insurance | Personal Accident Insurance | Health Coverage Plans | Universal Life Insurance | Investment-linked Policies | Education Insurance | Life Insurance Provider | Annuity Products | Retirement Planning Services,"Thai Life Insurance Public Co. Ltd or simply Thai Life Insurance is the first Thai insurance company. The company was founded in 1942 and is headquartered in Bangkok, Thailand. It was one of largest insurance companies in Thailand. Nowadays it is a financial services group in Thailand with the slogan ''Thai Life Insurance. Life, Beside You.",Health Care,"Insurance - Agents, Carriers & Brokers",Insurance,Finance & Insurance,Private,2000000000,http://www.thailife.com/,thailife.com,com,th,https://www.linkedin.com/company/thailifeinsurance,https://www.facebook.com/thailifepage/,https://twitter.com/ThaiLifePlc,https://www.instagram.com/thailifeinsurance/,https://www.youtube.com/user/thailifechannel,524113,Direct Life Insurance Carriers,524128,"Other Direct Insurance (except Life, Health, and Medical) Carriers",6321 | 6311,Accident and Health Insurance (disability insurers-direct) | Life Insurance (life insurers-direct),65.11,Life insurance,6511,Life insurance,PARTIAL_CONFIRMED,0.5,language,KEEP,data_enriched.csv
